file	raw_frequency_field	candidate_sampling_frequency	confidence	reason
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.resp	ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 98 608 | RESP Freq Per: 12 4860 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ext	ECG Freq Per: 0 0 | PULS Freq Per: 99 601 | RESP Freq Per: 15 3960 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 99 606 | RESP Freq Per: 15 3960 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.puls	ECG Freq Per: 0 0 | PULS Freq Per: 100 598 | RESP Freq Per: 20 2980 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.resp	ECG Freq Per: 0 0 | PULS Freq Per: 99 605 | RESP Freq Per: 20 2980 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 82 730 | RESP Freq Per: 14 4040 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ext	ECG Freq Per: 0 0 | PULS Freq Per: 77 770 | RESP Freq Per: 9 6380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 77 770 | RESP Freq Per: 9 6380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.puls	ECG Freq Per: 0 0 | PULS Freq Per: 77 770 | RESP Freq Per: 9 6380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.resp	ECG Freq Per: 0 0 | PULS Freq Per: 79 757 | RESP Freq Per: 9 6380 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 71 838 | RESP Freq Per: 21 2820 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ext	ECG Freq Per: 0 0 | PULS Freq Per: 71 836 | RESP Freq Per: 21 2780 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 72 830 | RESP Freq Per: 21 2780 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.puls	ECG Freq Per: 0 0 | PULS Freq Per: 71 836 | RESP Freq Per: 21 2820 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.resp	ECG Freq Per: 0 0 | PULS Freq Per: 71 838 | RESP Freq Per: 21 2820 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 87 687 | RESP Freq Per: 18 3280 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ext	ECG Freq Per: 0 0 | PULS Freq Per: 70 850 | RESP Freq Per: 21 2780 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 69 865 | RESP Freq Per: 23 2580 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.puls	ECG Freq Per: 0 0 | PULS Freq Per: 70 850 | RESP Freq Per: 21 2780 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.resp	ECG Freq Per: 0 0 | PULS Freq Per: 68 872 | RESP Freq Per: 21 2780 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 72 825 | RESP Freq Per: 19 3080 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ext	ECG Freq Per: 0 0 | PULS Freq Per: 43 1390 | RESP Freq Per: 9 6180 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 39 1525 | RESP Freq Per: 9 6180 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.puls	ECG Freq Per: 0 0 | PULS Freq Per: 43 1390 | RESP Freq Per: 9 6180 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.resp	ECG Freq Per: 0 0 | PULS Freq Per: 43 1390 | RESP Freq Per: 9 6180 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 57 1045 | RESP Freq Per: 13 4340 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ext	ECG Freq Per: 0 0 | PULS Freq Per: 53 1126 | RESP Freq Per: 6 8880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 53 1126 | RESP Freq Per: 6 8880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.puls	ECG Freq Per: 0 0 | PULS Freq Per: 52 1148 | RESP Freq Per: 6 8880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.resp	ECG Freq Per: 0 0 | PULS Freq Per: 52 1148 | RESP Freq Per: 6 8880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.resp	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ecg	ECG Freq Per: 0 0 | PULS Freq Per: 57 1045 | RESP Freq Per: 13 4340 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ecg	siemens_literature_default_hypothesis=400.0	400.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ext	ECG Freq Per: 0 0 | PULS Freq Per: 53 1126 | RESP Freq Per: 6 8880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ext2	ECG Freq Per: 0 0 | PULS Freq Per: 53 1126 | RESP Freq Per: 6 8880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.pmu	NA	NA	INVALID	No frequency-related field recovered.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.puls	ECG Freq Per: 0 0 | PULS Freq Per: 52 1148 | RESP Freq Per: 6 8880 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0	NA	INVALID	Siemens 'Freq Per' reports physiological rate (e.g. bpm) and period (ms), NOT ADC SamplingFrequency. Explicitly rejected.
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.puls	siemens_literature_default_hypothesis=50.0	50.0	LOW	Undocumented Siemens model-default hypothesis only; forbidden for conversion.
