subject	session	run	selected_source	discarded_sources	reason	confidence
sub-062	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-062	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-062	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-062	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-062	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-062	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-063	ses-01	01			no_matching_sources	low
sub-063	ses-01	02			no_matching_sources	low
sub-063	ses-01	03			no_matching_sources	low
sub-063	ses-01	04			no_matching_sources	low
sub-064	ses-01	01	November-25-2023_11-24-12_AM__scan_info_for_subject_SUBT01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	November-25-2023_11-18-10_AM__Subject_is_SUBT01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	02	November-25-2023_11-29-25_AM__scan_info_for_subject_SUBT02__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	November-25-2023_11-24-30_AM__Subject_is_SUBT02__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	01	November-25-2023_11-24-12_AM__scan_info_for_subject_SUBT01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	November-25-2023_11-18-10_AM__Subject_is_SUBT01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	02	November-25-2023_11-29-25_AM__scan_info_for_subject_SUBT02__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	November-25-2023_11-24-30_AM__Subject_is_SUBT02__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	03	November-25-2023_11-34-08_AM__scan_info_for_subject_SUBT02__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	November-25-2023_11-29-37_AM__Subject_is_SUBT02__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	04	November-25-2023_11-40-19_AM__scan_info_for_subject_SUBT02__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	November-25-2023_11-34-30_AM__Subject_is_SUBT02__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-01	03	November-25-2023_11-34-08_AM__scan_info_for_subject_SUBT02__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	November-25-2023_11-29-37_AM__Subject_is_SUBT02__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	04	November-25-2023_11-40-19_AM__scan_info_for_subject_SUBT02__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	November-25-2023_11-34-30_AM__Subject_is_SUBT02__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-02	01	June-01-2024_ 2-56-14_PM__scan_info_for_subject_T01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	June-01-2024_ 2-50-36_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	02	June-01-2024_ 3-00-28_PM__scan_info_for_subject_T01__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	June-01-2024_ 2-56-32_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	01	June-01-2024_ 2-56-14_PM__scan_info_for_subject_T01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	June-01-2024_ 2-50-36_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	02	June-01-2024_ 3-00-28_PM__scan_info_for_subject_T01__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	June-01-2024_ 2-56-32_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	03	June-01-2024_ 3-06-02_PM__scan_info_for_subject_T01__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	June-01-2024_ 3-02-10_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	04	June-01-2024_ 3-10-40_PM__scan_info_for_subject_T01__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	June-01-2024_ 3-06-41_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-02	03	June-01-2024_ 3-06-02_PM__scan_info_for_subject_T01__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	June-01-2024_ 3-02-10_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	04	June-01-2024_ 3-10-40_PM__scan_info_for_subject_T01__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	June-01-2024_ 3-06-41_PM__Subject_is_T01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-064	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-02	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-064	ses-02	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-065	ses-01	01	March-07-2025_10-58-42_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	March-07-2025_10-52-55_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	02	March-07-2025_11-03-21_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	March-07-2025_10-59-00_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	01	March-07-2025_10-58-42_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	March-07-2025_10-52-55_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	02	March-07-2025_11-03-21_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	March-07-2025_10-59-00_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	03	March-07-2025_11-09-02_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	March-07-2025_11-05-10_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	04	March-07-2025_11-13-17_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	March-07-2025_11-09-12_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-065	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-065	ses-01	03	March-07-2025_11-09-02_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	March-07-2025_11-05-10_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	04	March-07-2025_11-13-17_AM__scan_info_for_subject_SUBTON02-Session1-2025MAR07__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	March-07-2025_11-09-12_AM__Subject_is_SUBTON02-Session1-2025MAR07__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-065	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-065	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-065	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-065	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-01	01	August-23-2023_ 9-58-06_AM__scan_info_for_subject_SUBG01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	August-23-2023_ 9-52-50_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	02	August-23-2023_10-04-01_AM__scan_info_for_subject_SUBG01__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	August-23-2023_10-00-04_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	01	August-23-2023_ 9-58-06_AM__scan_info_for_subject_SUBG01__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	August-23-2023_ 9-52-50_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	02	August-23-2023_10-04-01_AM__scan_info_for_subject_SUBG01__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	August-23-2023_10-00-04_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	03	August-23-2023_10-09-26_AM__scan_info_for_subject_SUBG01__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	August-23-2023_10-04-25_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	04	August-23-2023_10-13-52_AM__scan_info_for_subject_SUBG01__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	August-23-2023_10-09-59_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-01	03	August-23-2023_10-09-26_AM__scan_info_for_subject_SUBG01__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	August-23-2023_10-04-25_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	04	August-23-2023_10-13-52_AM__scan_info_for_subject_SUBG01__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	August-23-2023_10-09-59_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-01	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-01	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-01	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-01	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-02	01	February-21-2024_10-02-00_AM__scan_info_for_subject_SUBG01-Session2-2024FEB21__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	February-21-2024_ 9-55-34_AM__Subject_is_SUBG01-Session2-2024FEB21__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	02	February-21-2024_10-06-26_AM__scan_info_for_subject_SUBG01-Sesssion2__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	February-21-2024_10-02-17_AM__Subject_is_SUBG01-Sesssion2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	01	February-21-2024_10-02-00_AM__scan_info_for_subject_SUBG01-Session2-2024FEB21__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	February-21-2024_ 9-55-34_AM__Subject_is_SUBG01-Session2-2024FEB21__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	02	February-21-2024_10-06-26_AM__scan_info_for_subject_SUBG01-Sesssion2__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	February-21-2024_10-02-17_AM__Subject_is_SUBG01-Sesssion2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	03	February-21-2024_10-12-39_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	February-21-2024_10-08-32_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	04	February-21-2024_10-17-01_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	February-21-2024_10-12-57_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-02	03	February-21-2024_10-12-39_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	February-21-2024_10-08-32_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	04	February-21-2024_10-17-01_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_5__fmri_number_is4.mat;fMRI_4.mat;runs_random.mat	February-21-2024_10-12-57_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-066	ses-02	05	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-02	06	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-02	07	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-066	ses-02	08	runs_random.mat		unique_runs_random;insufficient_for_events	low
sub-067	ses-01	01	September-13-2023_ 9-10-23_AM__scan_info_for_subject_G02__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	September-13-2023_ 9-03-25_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-067	ses-01	02	September-13-2023_ 9-14-54_AM__scan_info_for_subject_G02__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	September-13-2023_ 9-10-45_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-067	ses-01	01	September-13-2023_ 9-10-23_AM__scan_info_for_subject_G02__selected_run_is_1__fmri_number_is1.mat;fMRI_1.mat;runs_random.mat	September-13-2023_ 9-03-25_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-067	ses-01	02	September-13-2023_ 9-14-54_AM__scan_info_for_subject_G02__selected_run_is_4__fmri_number_is2.mat;fMRI_2.mat;runs_random.mat	September-13-2023_ 9-10-45_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
sub-067	ses-01	03	September-13-2023_ 9-20-17_AM__scan_info_for_subject_G02__selected_run_is_2__fmri_number_is3.mat;fMRI_3.mat;runs_random.mat	September-13-2023_ 9-15-21_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	unique_scan_info;unique_fMRI_N;discarded_dated_seq_secondary_to_fMRI_N;unique_runs_random	high
